PERMNO,date,TICKER,PRC,RETX
29890,2007/06/25,BP,70.11000,0.005017
29890,2007/06/26,BP,70.40000,0.004136
29890,2007/06/27,BP,70.95000,0.007812
29890,2007/06/28,BP,71.80000,0.011980
29890,2007/06/29,BP,72.14000,0.004735
29890,2007/07/02,BP,73.30000,0.016080
29890,2007/07/03,BP,73.51000,0.002865
29890,2007/07/05,BP,72.92000,-0.008026
29890,2007/07/06,BP,73.50000,0.007954
29890,2007/07/09,BP,74.08000,0.007891
29890,2007/07/10,BP,73.62000,-0.006209
29890,2007/07/11,BP,74.00000,0.005162
29890,2007/07/12,BP,74.78000,0.010541
29890,2007/07/13,BP,75.01000,0.003076
29890,2007/07/16,BP,73.94000,-0.014265
29890,2007/07/17,BP,73.93000,-0.000135
29890,2007/07/18,BP,74.53000,0.008116
29890,2007/07/19,BP,74.39000,-0.001878
29890,2007/07/20,BP,73.87000,-0.006990
29890,2007/07/23,BP,74.42000,0.007445
29890,2007/07/24,BP,72.30000,-0.028487
29890,2007/07/25,BP,72.59000,0.004011
29890,2007/07/26,BP,70.90000,-0.023281
29890,2007/07/27,BP,69.45000,-0.020451
29890,2007/07/30,BP,69.91000,0.006624
29890,2007/07/31,BP,69.40000,-0.007295
29890,2007/08/01,BP,69.70000,0.004323
29890,2007/08/02,BP,68.98000,-0.010330
29890,2007/08/03,BP,66.50000,-0.035952
29890,2007/08/06,BP,67.54000,0.015639
29890,2007/08/07,BP,68.02000,0.007107
29890,2007/08/08,BP,68.10000,0.001176
29890,2007/08/09,BP,65.64000,-0.036123
29890,2007/08/10,BP,65.23000,-0.006246
29890,2007/08/13,BP,65.47000,0.003679
29890,2007/08/14,BP,64.62000,-0.012983
29890,2007/08/15,BP,63.69000,-0.014392
29890,2007/08/16,BP,63.00000,-0.010834
29890,2007/08/17,BP,64.58000,0.025079
29890,2007/08/20,BP,64.60000,0.000310
29890,2007/08/21,BP,64.05000,-0.008514
29890,2007/08/22,BP,65.27000,0.019048
29890,2007/08/23,BP,65.88000,0.009346
29890,2007/08/24,BP,67.04000,0.017608
29890,2007/08/27,BP,66.71000,-0.004922
29890,2007/08/28,BP,64.82000,-0.028332
29890,2007/08/29,BP,66.25000,0.022061
29890,2007/08/30,BP,66.41000,0.002415
29890,2007/08/31,BP,67.36000,0.014305
29890,2007/09/04,BP,68.13000,0.011431
29890,2007/09/05,BP,68.02000,-0.001615
29890,2007/09/06,BP,68.36000,0.004999
29890,2007/09/07,BP,68.21000,-0.002194
29890,2007/09/10,BP,68.34000,0.001906
29890,2007/09/11,BP,69.18000,0.012292
29890,2007/09/12,BP,69.42000,0.003469
29890,2007/09/13,BP,69.55000,0.001873
29890,2007/09/14,BP,68.80000,-0.010784
29890,2007/09/17,BP,68.32000,-0.006977
29890,2007/09/18,BP,69.95010,0.023860
29890,2007/09/19,BP,70.53000,0.008290
29890,2007/09/20,BP,71.05000,0.007373
29890,2007/09/21,BP,71.41000,0.005067
29890,2007/09/24,BP,71.24000,-0.002381
29890,2007/09/25,BP,69.33000,-0.026811
29890,2007/09/26,BP,68.60000,-0.010529
29890,2007/09/27,BP,68.94000,0.004956
29890,2007/09/28,BP,69.35000,0.005947
29890,2007/10/01,BP,69.61000,0.003749
29890,2007/10/02,BP,68.74000,-0.012498
29890,2007/10/03,BP,67.62000,-0.016293
29890,2007/10/04,BP,69.20000,0.023366
29890,2007/10/05,BP,70.21000,0.014595
29890,2007/10/08,BP,69.66000,-0.007834
29890,2007/10/09,BP,71.18000,0.021820
29890,2007/10/10,BP,71.35000,0.002388
29890,2007/10/11,BP,71.82000,0.006587
29890,2007/10/12,BP,75.43000,0.050265
29890,2007/10/15,BP,75.92000,0.006496
29890,2007/10/16,BP,76.31000,0.005137
29890,2007/10/17,BP,75.65000,-0.008649
29890,2007/10/18,BP,76.01000,0.004759
29890,2007/10/19,BP,74.85000,-0.015261
29890,2007/10/22,BP,73.88000,-0.012959
29890,2007/10/23,BP,75.44000,0.021115
29890,2007/10/24,BP,75.57000,0.001723
29890,2007/10/25,BP,75.86000,0.003838
29890,2007/10/26,BP,77.78000,0.025310
29890,2007/10/29,BP,78.20000,0.005400
29890,2007/10/30,BP,76.63000,-0.020077
29890,2007/10/31,BP,77.99000,0.017748
29890,2007/11/01,BP,76.40000,-0.020387
29890,2007/11/02,BP,78.39000,0.026047
29890,2007/11/05,BP,78.79000,0.005103
29890,2007/11/06,BP,79.70000,0.011550
29890,2007/11/07,BP,77.65000,-0.025721
29890,2007/11/08,BP,76.90000,-0.009659
29890,2007/11/09,BP,75.13000,-0.023017
29890,2007/11/12,BP,72.11000,-0.040197
29890,2007/11/13,BP,73.65000,0.021356
29890,2007/11/14,BP,73.46000,-0.002580
29890,2007/11/15,BP,71.34000,-0.028859
29890,2007/11/16,BP,72.45000,0.015559
29890,2007/11/19,BP,70.31000,-0.029538
29890,2007/11/20,BP,71.81000,0.021334
29890,2007/11/21,BP,71.11000,-0.009748
29890,2007/11/23,BP,71.31000,0.002813
29890,2007/11/26,BP,70.50000,-0.011359
29890,2007/11/27,BP,70.78000,0.003972
29890,2007/11/28,BP,72.49000,0.024159
29890,2007/11/29,BP,72.32000,-0.002345
29890,2007/11/30,BP,72.74000,0.005807
29890,2007/12/03,BP,73.34000,0.008249
29890,2007/12/04,BP,72.35000,-0.013499
29890,2007/12/05,BP,73.68000,0.018383
29890,2007/12/06,BP,74.71000,0.013979
29890,2007/12/07,BP,75.41000,0.009370
29890,2007/12/10,BP,75.39000,-0.000265
29890,2007/12/11,BP,74.50000,-0.011805
29890,2007/12/12,BP,76.10000,0.021476
29890,2007/12/13,BP,75.12000,-0.012878
29890,2007/12/14,BP,74.18000,-0.012513
29890,2007/12/17,BP,73.27000,-0.012268
29890,2007/12/18,BP,73.41000,0.001911
29890,2007/12/19,BP,72.53000,-0.011988
29890,2007/12/20,BP,72.64000,0.001517
29890,2007/12/21,BP,73.38000,0.010187
29890,2007/12/24,BP,73.44000,0.000818
29890,2007/12/26,BP,73.66000,0.002996
29890,2007/12/27,BP,74.03000,0.005023
29890,2007/12/28,BP,73.95000,-0.001081
29890,2007/12/31,BP,73.17000,-0.010548
29890,2008/01/02,BP,73.36000,0.002597
29890,2008/01/03,BP,74.76000,0.019084
29890,2008/01/04,BP,73.67000,-0.014580
29890,2008/01/07,BP,74.99000,0.017918
29890,2008/01/08,BP,73.79000,-0.016002
29890,2008/01/09,BP,71.79000,-0.027104
29890,2008/01/10,BP,71.47000,-0.004457
29890,2008/01/11,BP,70.15000,-0.018469
29890,2008/01/14,BP,70.23000,0.001140
29890,2008/01/15,BP,67.36000,-0.040866
29890,2008/01/16,BP,65.92000,-0.021378
29890,2008/01/17,BP,64.45000,-0.022300
29890,2008/01/18,BP,65.02000,0.008844
29890,2008/01/22,BP,62.48000,-0.039065
29890,2008/01/23,BP,61.38000,-0.017606
29890,2008/01/24,BP,63.55000,0.035354
29890,2008/01/25,BP,63.27000,-0.004406
29890,2008/01/28,BP,63.49000,0.003477
29890,2008/01/29,BP,63.65000,0.002520
29890,2008/01/30,BP,62.49000,-0.018225
29890,2008/01/31,BP,63.95000,0.023364
29890,2008/02/01,BP,64.25000,0.004691
29890,2008/02/04,BP,64.41000,0.002490
29890,2008/02/05,BP,63.48000,-0.014439
29890,2008/02/06,BP,63.71000,0.003623
29890,2008/02/07,BP,63.04000,-0.010516
29890,2008/02/08,BP,64.30000,0.019987
29890,2008/02/11,BP,64.80000,0.007776
29890,2008/02/12,BP,65.56000,0.011728
29890,2008/02/13,BP,66.76000,0.018304
29890,2008/02/14,BP,66.43000,-0.004943
29890,2008/02/15,BP,65.68000,-0.011290
29890,2008/02/19,BP,66.99000,0.019945
29890,2008/02/20,BP,66.06000,-0.013883
29890,2008/02/21,BP,64.42000,-0.024826
29890,2008/02/22,BP,65.55000,0.017541
29890,2008/02/25,BP,66.79000,0.018917
29890,2008/02/26,BP,67.38000,0.008834
29890,2008/02/27,BP,66.45000,-0.013802
29890,2008/02/28,BP,66.16000,-0.004364
29890,2008/02/29,BP,64.87000,-0.019498
29890,2008/03/03,BP,64.63000,-0.003700
29890,2008/03/04,BP,64.10000,-0.008201
29890,2008/03/05,BP,65.75000,0.025741
29890,2008/03/06,BP,63.76000,-0.030266
29890,2008/03/07,BP,63.86000,0.001568
29890,2008/03/10,BP,64.51000,0.010179
29890,2008/03/11,BP,65.78000,0.019687
29890,2008/03/12,BP,65.92000,0.002128
29890,2008/03/13,BP,65.51000,-0.006220
29890,2008/03/14,BP,64.23000,-0.019539
29890,2008/03/17,BP,62.03000,-0.034252
29890,2008/03/18,BP,63.31000,0.020635
29890,2008/03/19,BP,60.07000,-0.051177
29890,2008/03/20,BP,59.89000,-0.002997
29890,2008/03/24,BP,60.67000,0.013024
29890,2008/03/25,BP,61.75000,0.017801
29890,2008/03/26,BP,61.96000,0.003401
29890,2008/03/27,BP,60.66000,-0.020981
29890,2008/03/28,BP,59.92000,-0.012199
29890,2008/03/31,BP,60.65000,0.012183
29890,2008/04/01,BP,61.39000,0.012201
29890,2008/04/02,BP,62.36000,0.015801
29890,2008/04/03,BP,62.50000,0.002245
29890,2008/04/04,BP,62.98000,0.007680
29890,2008/04/07,BP,63.46000,0.007621
29890,2008/04/08,BP,63.85000,0.006146
29890,2008/04/09,BP,64.91000,0.016601
29890,2008/04/10,BP,64.94000,0.000462
29890,2008/04/11,BP,64.65000,-0.004466
29890,2008/04/14,BP,65.61000,0.014849
29890,2008/04/15,BP,65.47000,-0.002134
29890,2008/04/16,BP,67.29000,0.027799
29890,2008/04/17,BP,67.54000,0.003715
29890,2008/04/18,BP,68.20000,0.009772
29890,2008/04/21,BP,68.42000,0.003226
29890,2008/04/22,BP,68.83000,0.005992
29890,2008/04/23,BP,69.16000,0.004794
29890,2008/04/24,BP,67.81000,-0.019520
29890,2008/04/25,BP,69.18000,0.020204
29890,2008/04/28,BP,68.98000,-0.002891
29890,2008/04/29,BP,72.18000,0.046390
29890,2008/04/30,BP,72.79000,0.008451
29890,2008/05/01,BP,71.91000,-0.012090
29890,2008/05/02,BP,72.22000,0.004311
29890,2008/05/05,BP,72.47000,0.003462
29890,2008/05/06,BP,72.84000,0.005105
29890,2008/05/07,BP,72.13000,-0.009747
29890,2008/05/08,BP,72.70000,0.007902
29890,2008/05/09,BP,72.10000,-0.008253
29890,2008/05/12,BP,73.00000,0.012483
29890,2008/05/13,BP,72.44000,-0.007671
29890,2008/05/14,BP,72.03000,-0.005660
29890,2008/05/15,BP,73.26000,0.017076
29890,2008/05/16,BP,74.78000,0.020748
29890,2008/05/19,BP,74.81000,0.000401
29890,2008/05/20,BP,74.93000,0.001604
29890,2008/05/21,BP,76.02000,0.014547
29890,2008/05/22,BP,76.12000,0.001316
29890,2008/05/23,BP,75.07000,-0.013794
29890,2008/05/27,BP,73.56000,-0.020115
29890,2008/05/28,BP,72.71000,-0.011555
29890,2008/05/29,BP,72.05000,-0.009077
29890,2008/05/30,BP,72.51000,0.006384
29890,2008/06/02,BP,71.02000,-0.020549
29890,2008/06/03,BP,70.20000,-0.011546
29890,2008/06/04,BP,67.50000,-0.038461
29890,2008/06/05,BP,69.41000,0.028296
29890,2008/06/06,BP,68.89000,-0.007492
29890,2008/06/09,BP,70.60000,0.024822
29890,2008/06/10,BP,68.50000,-0.029745
